BTC-USD,ETH-USD
0.9903348703531415,0.9909497721930337
0.6174886073155459,0.737178005977654
0.2258775783698212,0.25672691811580195
0.18738126781044975,0.23663657796283147
0.288302140121311,0.0661919093386809
0.522981442751169,0.5551318937932616
0.10650355042809005,0.047400217190541084
0.39678397020209893,0.35025814938045907
0.3992978195817545,0.7105738146770098
0.9858990714180547,0.9384484263278702
0.9143209787622462,0.6495943666007855
0.6273053016272516,0.7786905327836553
0.6337492114667435,0.7181349907961057
0.02001178163693319,0.17715194226795783
0.35239661498622854,0.6896488736702753
0.6239854936180292,0.2845655081225098
0.8151172045118479,0.5117497880622122
0.7823450953045001,0.7200074365557214
0.055965229650084915,0.42267032222367934
0.9019964405220988,0.9381945900700353
0.7634786757847344,0.8388478095472631
0.8407724271708558,0.24239596863892282
0.26182476278149003,0.15454705178198921
0.6795559962612965,0.5262131772236499
0.6598921544576921,0.7490522134852566
0.5283676374039293,0.6327255400413088
0.32582255756134615,0.5287702813977692
0.742405808981131,0.4371388532212173
0.11103974940826856,0.06901626774221405
0.07126128306947983,0.11899109945419123
0.49972777447929967,0.6904321240550975
0.028071128252020214,0.16932620909030838
0.38088699026263617,0.49158364679002176
0.34501265676507087,0.2356913036810708
0.3683263301681965,0.3608064834863445
0.5000820744278396,0.3258647402581888
0.9783784123380224,0.7994094897387366
0.8535346818844146,0.7854540748752468
0.3323988167971409,0.8346832130728996
0.24786557916683594,0.10324130190892988
0.4486461512205604,0.37017514270750534
0.5498041915074028,0.5817644889629567
0.3849762758939051,0.3292233216578642
0.3963732185994865,0.27099816732751364
0.12868404483541804,0.8686180526311331
0.26501105107451867,0.6047382771343064
0.35312197795311545,0.5618651076580767
0.532476516766748,0.4979945386609603
0.7944677425998731,0.8851707098546314
0.6532325679269617,0.761043038363271
0.15125727086409851,0.20724091760682223
0.544989377075761,0.671700758044302
0.4833788568234344,0.7301295548853786
0.9858463505275604,0.9775296044381352
0.9940349812069603,0.9581017468200274
0.0864989038405688,0.19093950449784386
0.8586617111419625,0.554136671215792
0.9948829933175314,0.9912688090131474
0.017847762701517,0.027545030943050802
0.622815605478341,0.7225095952760047
0.9633522457537805,0.9461971081059654
0.44609033181828284,0.395082458956267
0.2888280470620842,0.34351240245655523
0.36212002548961897,0.21776396429923525
0.06613970370835544,0.3748461459732206
0.9230473591312756,0.774695360237458
0.07363024319758862,0.05724299924831526
0.210374515761718,0.1581195486440942
0.026698341658317887,0.03274909046939318
0.24357470758334346,0.609432479180158
0.7229185703071237,0.5023344474878225
0.5826494133608152,0.6773950744772004
0.9059610479728318,0.953753914695246
0.5266812405028778,0.7262179432140085
0.9555842361768192,0.9193968708779957
0.9661651808050506,0.9147206504185362
0.41145351848517264,0.34842015361777623
0.6224261822152636,0.5765381403365682
0.5783565168895685,0.2612897812569666
0.11987872677859673,0.2760031485801944
0.2925896476013524,0.4351910173191798
0.14707387080463394,0.6869180867001211
0.5476017602925163,0.4932494894746672
0.8819612550259326,0.6571796128204375
0.9537031162158496,0.8571433845401598
0.47896628610335024,0.574219879471896
0.5823777746486092,0.3832959084855761
0.16851854230303828,0.29998164866007837
0.6355105364214797,0.47037601691846476
0.2832236806475253,0.32807000025566735
0.9025286478070874,0.8958031982987621
0.5242051458973024,0.3200535449261444
0.6866914060494784,0.16754454500817162
0.03207020245064214,0.15401785780376637
0.5811848209974658,0.7503887542780189
0.9952489915426534,0.9817225790109778
0.6841648392797497,0.46940197373400816
0.13671422110743373,0.5122827008380518
0.7929396288299075,0.6852730372660221
0.30541293563614347,0.5898403657127775
0.805588277729825,0.8393351350003604
0.15197977510132174,0.03338661492305175
0.8944821754318891,0.8424313354767912
0.6954537416543458,0.9553659828191767
0.661465496175559,0.19488115894431635
0.3644144338593399,0.2039027553217435
0.10148229159406523,0.04308561812565173
0.640549992686807,0.7537841066118942
0.18074652379324707,0.27519466719344865
0.8961501139856193,0.9376002733682656
0.8917342883789624,0.9230179000354614
0.8118619185736415,0.8634526184899556
0.9057982641904384,0.6406325602877085
0.25159694694666246,0.30051535682280106
0.5290523206939532,0.8796092075158596
0.8581793331859499,0.869770960671784
0.48835497397001626,0.34020066180316927
0.3936956789706299,0.2551570304371886
0.4258818309503554,0.9326953724819093
0.9859917523779204,0.5774021046864498
0.052905478253100886,0.3198350133639697
0.9574568237106781,0.2833345625038034
0.6803011038393474,0.59053773525734
0.6312812874406437,0.44945264930386747
0.2661841574676677,0.3776525719438082
0.8152131913670733,0.8908954552224373
0.03274171429646665,0.03920063779923813
0.7656210768526736,0.7029958349270944
0.5133649328165872,0.142093372299807
0.49003813566018317,0.3270646681174836
0.01829832756419908,0.0143672506767138
0.13662225284308518,0.047908004601154186
0.17048325710349718,0.25930613392428287
0.7751675519522163,0.8086081802992369
0.10857105582070915,0.07230613454308088
0.9302931898628365,0.9290524232978544
0.8679499577609417,0.8054699055992984
0.754355617617235,0.29505393151915993
0.8063488975266784,0.8556520554991487
0.8552908246005434,0.3691543324765614
0.19415139590258515,0.2502183936176283
0.780430939952957,0.5570290918613574
0.21386776458069723,0.2788397207456744
0.06572660740039085,0.08779541055492214
0.2920810132847186,0.22704493338878148
0.09004353023532136,0.21454927703240964
0.18118387956331278,0.11374599879828513
0.7311097400006052,0.6022685805135588
0.1119574593570435,0.41315718551218195
0.6890092674284845,0.5949652701297117
0.4211399507690862,0.35805289820526376
0.4698107546597541,0.11148248887526746
0.7888759942311696,0.6520422163227853
0.9942969845153935,0.9819673577821626
0.9792299781608658,0.9654515044148825
0.09433773257619416,0.066158410794918
0.9157595284743589,0.9083264177555997
0.26328497475278784,0.10810058062329818
0.7429889514370436,0.8440300927066354
0.4906116293947806,0.6841891444496819
0.41691913764882693,0.5919158979857808
0.6927675139402178,0.6912558043832266
0.7533535366496874,0.397710746587324
0.8619984885505675,0.9257233435673036
0.7575214848013465,0.4866127323456849
0.3478272521368422,0.7298513541897325
0.9694259985078738,0.8968595090420315
0.6532827162230106,0.9206037985185581
0.23500444080937655,0.5034755486984641
0.9537436031494035,0.8081215146055584
0.36718733904158385,0.3790733613874574
0.3502644777417825,0.31001289695639817
0.349686570635356,0.4008970562082027
0.1910071317119938,0.3462065338003733
0.973265167294209,0.7667391657957392
0.1173992156938034,0.3139073825320589
0.9599334563723426,0.6493137673720915
0.26342116521248427,0.640414808934946
0.03752153733626261,0.06556166388263242
0.819219471011298,0.5188127812731881
0.5558638743426375,0.43166462704890873
0.656225715053115,0.9871808895655277
0.0008813034031374873,0.006882949734094741
0.7482390976137654,0.9026104421112626
0.29262311382416734,0.37322514280505464
0.14790950129013977,0.2322373020682769
0.2814187369948352,0.3824331839629995
0.6781254974099153,0.09667557138745518
0.53958255633397,0.4087830877977666
0.7390508759394812,0.9515595015346011
0.01545472955228377,0.08353674188171598
0.2957690215550464,0.5717360937061278
0.4643746707874122,0.525944089250058
0.9496578331050323,0.9772078709444085
0.6256946348664265,0.3413104756132607
0.5278988168002433,0.5072649169310167
0.045327109041935494,0.1058774389150464
0.43613364132818344,0.5500852812995929
0.5115680668703376,0.45685619859485876
0.7569197174278143,0.7356078437835383
0.841696792827248,0.5940912148100279
0.13614836308613748,0.2630867468474476
0.9184847938051471,0.9093456648849484
0.12994935074299507,0.30522276763933237
0.21934620206961986,0.22546298101623485
0.8492662569989484,0.6475232239807438
0.25472324564983884,0.3904439418269696
0.07508404125114788,0.21184470160724636
0.7344822490312055,0.36089808195752415
0.5855753885756629,0.6419802826453699
0.6158998163896156,0.4955581244306151
0.4691015145394125,0.2954095160983244
0.6150159845894527,0.6644716878341141
0.6035731165860436,0.6613603783675943
0.5464526201052998,0.30247964084753565
0.4810906091678582,0.7800146233033972
0.9319391687766844,0.6224821731329198
0.9128951983076343,0.914976528966501
0.5305028526415912,0.33541104137175837
0.4360955120756227,0.064059975079414
0.11133326873357322,0.6019331600550055
0.8784945630164052,0.8238439502161269
0.8160050477362113,0.6392619838225457
0.4414759976575096,0.7223913004795062
0.030123034698374285,0.01953549016548369
0.03536626244838007,0.0368116306754682
0.053829359007035525,0.04859328529439281
0.40366507581160926,0.5024436858714335
0.00569081493470019,0.012177725985104627
0.6090231827649064,0.7992056267254194
0.8475975808109085,0.6369419166273208
0.18502189805584343,0.19068531582299314
0.43141367784832235,0.43393014067826186
0.3018968769881566,0.4259876133854071
0.9036295751066709,0.9458964138511965
0.8528979437480042,0.6249115512830057
0.5091583700780192,0.5308020560138381
0.5841571596136814,0.7104951192942524
0.9006521827157911,0.8539402324305861
0.683019769171469,0.6732880148264433
0.536159695550245,0.2806793067553315
0.3155719572988682,0.3262440952390499
0.9863495354917596,0.88300725851944
0.5208652415102785,0.48450654840508955
0.5553331206008252,0.545153813732422
0.36569795626787527,0.5311054153098875
0.9649843277748658,0.8161661064062794
0.7751208290380168,0.8185933233401064
0.1600262972039687,0.10535879089595843
0.9702907028208847,0.894845667329901
0.8010653809213226,0.697507514128438
0.6152948006567839,0.6234583949184213
0.45241828178727617,0.8312859006236661
0.9449604397439213,0.7366420000194924
0.5605030181546188,0.07559217809537905
0.2597064961522576,0.29743457500277515
0.26338616092316325,0.8439843662164296
0.4269794646077132,0.9301209025832369
0.7926947895861378,0.38021754365813354
0.6260722961140393,0.32534391223268855
0.7775272815185221,0.8651688016547628
0.34281158537972123,0.16954513403540877
0.09043599745249324,0.28688667481013774
0.13959995812387194,0.2005499430211706
0.23745248335680463,0.0291203487012841
0.7328362727173274,0.4964792641539309
0.5357860993534174,0.3779284776809747
0.23431113876038234,0.868883308019416
0.5059412929973008,0.6373403580896773
0.5990973876608863,0.625765091717801
0.4494108016988454,0.5471336716425752
0.11011421303423993,0.3436754008249276
0.2525526203366018,0.45538418653641527
0.8637492216803606,0.8514665018150774
0.16778122371949744,0.3139070891813831
0.31882808576166705,0.5426013813220898
0.2203346842879287,0.48712186267571306
0.4160272748198693,0.28445419155116813
0.6757144599879565,0.2028790975287229
0.8672699879570542,0.03854244919584735
0.9478128257129715,0.9697973249073137
0.4749412840273959,0.09204018205329952
0.5790786091483804,0.8782406499026518
0.4026795719016574,0.8083853862708881
0.4471012982262863,0.5542249275800417
0.0706169240344676,0.08069905737108442
0.7797019300702298,0.7622083416924526
0.6465915298528313,0.37143922055620726
0.6541290113495473,0.49285709049503723
0.045941133048568936,0.0494584610889266
0.596762376101335,0.5731814450376164
0.35305197741712446,0.5031358530785662
0.9416275164713048,0.7767239096392038
0.22195254095553424,0.1601314685297622
0.7946659100666811,0.8465851974056271
0.5534590321664896,0.12618210856981282
0.3566043940485233,0.5139403939758269
0.29975120900876817,0.452896030484833
0.998672682616467,0.9994026632361349
0.6794229114405643,0.5466795106412876
0.12155734644909251,0.39180583635834226
0.02477075486456115,0.10178986083622893
0.4920270695043202,0.582461623742107
0.21405464755546005,0.23939677873086443
0.41007043201457954,0.5369873979425838
0.6422021319337765,0.40668175072450335
0.5886716774546462,0.7903161406544409
0.46121688680926687,0.5370211289309406
0.2921753747578333,0.205480881033559
0.19592941320426957,0.2754204329430525
0.7541132332833171,0.9426766245861898
0.7935245976126009,0.46294003210823265
0.9584327931867014,0.817798362050344
0.5148899029385597,0.4548029889362492
0.5334166337143197,0.6766990014675083
0.3963346233900093,0.4495683416315761
0.2841957790707892,0.4363171948803052
0.9892423220274933,0.982999085303707
0.9522740994055523,0.9538118185813288
0.3686596525804785,0.6343074279881022
0.20844590858103876,0.23599467334521274
0.6698517845928709,0.8194149055955734
0.8159439743539612,0.815507055920822
0.24915907163518808,0.155792351317309
0.2773665260566469,0.3780551041976624
0.6742939715526597,0.8352927596956268
0.2899733102467299,0.3094714200272956
0.9380161917274554,0.7552617317470666
0.6230531301723774,0.7531896393482573
0.6970446971606152,0.7645621578701486
0.8573384710518804,0.8304392516662241
0.051626293593504444,0.9110413520586145
0.776072884495808,0.9445634150480838
0.4045517887976669,0.5016411871890142
0.3891555830416837,0.519439948355377
0.3018519516863389,0.8150480659256839
0.5086823398259182,0.7373883100188108
0.7648513605596777,0.7502416933461555
0.7680002443766745,0.8381749143432885
0.10603409905031917,0.0983219307941977
0.7515113507758379,0.4008125370107668
0.673862849850484,0.4194260776718556
0.8232901193981395,0.8639631125325524
0.03332440986907306,0.4043006231572737
0.5174400204645504,0.8470752042909946
0.4332027153175184,0.39346030686812217
0.39928920485846686,0.40935147633081553
0.5138026478065497,0.417007581685629
0.9675063632434108,0.8120472715396138
0.3672818024278528,0.3208407372218331
0.6708851089129114,0.6725776544004218
0.17723993466284932,0.21471396723282168
0.5502288488801836,0.7610248624734104
0.014761289809746883,0.03159479874981777
0.038819177287775744,0.23632849991098065
0.021175033575143,0.0669524852879264
0.05155850459257924,0.17968900617336073
0.7076621679997188,0.8080728769291595
0.9106216262878144,0.8178307770752689
0.01354188888650789,0.059185848011954055
0.10842291087260239,0.08289769229262854
0.8060205620906437,0.7719244725858504
0.4342456182693797,0.4638045036759342
0.15624568894855295,0.10611754904444307
0.5044689774708124,0.34857518354245987
0.32160302957450493,0.3224456891492759
0.9083717887702087,0.8609760304370253
0.6290432036195375,0.5379605435686172
0.009462216795769939,0.008090205781824105
0.7809788256696979,0.3373951652139067
0.8880754877408097,0.8413861372887224
0.5876048621532177,0.9257266757372534
0.43296132795012904,0.6333789148695002
0.4539062065457175,0.4709376421881093
0.5574067973281633,0.5592695976013808
0.12996233252214145,0.0056959786310351364
0.9212609754870164,0.8830189717507123
0.4123395163808052,0.5785576436709745
0.352354734975979,0.24193859366424145
0.06752207580940961,0.23054433691551562
0.32687945953602615,0.5588765302713469
0.4784335344443577,0.33520750002831035
0.23295590476959835,0.2575950901625941
0.32978612659330603,0.6694615998104326
0.9971216899381878,0.9842967278660779
0.9372393133380315,0.897615898737419
0.7367164706638176,0.4028713577712946
0.8562162889448164,0.7126958951632223
0.013047147813979684,0.0683239153877661
0.614506060797839,0.5581112082750482
0.8991615975172995,0.6254481988333149
0.711578231828222,0.38320985038484257
0.8010637495275535,0.25867708585859905
0.7222624918626721,0.7514085980588151
0.3642253332303572,0.4446363324919801
0.9559197947331118,0.9911606520480063
0.6856053471146193,0.8075396573224437
0.712569912555157,0.2949159668308035
0.5636165697165644,0.6570169729835933
0.18062489362261416,0.1427930752128321
0.11878152260410857,0.22785154914480932
0.49355834183086933,0.6297217162097712
0.04133778900475716,0.18884316668609716
0.81061999399003,0.6930801623860645
0.1329849831828902,0.040974352745468165
0.8884543529192077,0.8295157893495106
0.3853813022323762,0.36331262164002437
0.7715313159885511,0.6307723365955564
0.8491243627013201,0.6539820639390361
0.025818094761045445,0.03464014341087238
0.32944481133801906,0.2532808196854137
0.6680085351113207,0.46807859540923025
0.9635408852881981,0.9058341831659674
0.9797074547819664,0.8169265256086947
0.6801457554980628,0.8602861122266372
0.3416765850778915,0.6872137818911997
0.2920903759632376,0.46362016176610726
0.7959108565521262,0.8911105945860615
0.3282418465781026,0.21098323262470148
0.18461708896026224,0.33860458782309444
0.8454113120350496,0.5555030934453382
0.8751089825815445,0.8862796030597788
0.48855022169947715,0.2665489494474984
0.4323363753554983,0.5529098970188036
0.10755160173106632,0.485181437013919
0.21444079236788885,0.0871780080411985
0.16876130404232212,0.1179846734257801
0.20653407573176646,0.21715232612397134
0.9648382571621569,0.2982570520047254
0.8868035791807548,0.241871631476934
0.11558612384230922,0.3702692035314945
0.7753565789655967,0.8380721149286663
0.9390244207463154,0.8057716150690278
0.19575414273914024,0.18752563084230292
0.115583807950529,0.0768301904086866
0.1463125687363247,0.1622385822988891
0.28124040666691513,0.1921446890564819
0.5387984914655837,0.502511495141662
0.7599400169612218,0.8914413590098982
0.22662611249117176,0.35400424682532555
0.004132628983721105,0.05031510870797662
0.6189932576492225,0.7435297656517794
0.6755874693634367,0.6801572713486332
0.49249506524850317,0.9588337811051323
0.39426050704605625,0.33635677493209615
0.33980889261281044,0.03283486623177066
0.9534624507809827,0.9809261727566906
0.4551713845524731,0.5098530260039627
0.8101059543448054,0.8072091017387875
0.00878117803151561,0.02565763039931006
0.4983094371875558,0.3676906011370235
0.9804501421043149,0.19373696011031002
0.3362307668932388,0.518050490141691
0.939611859944584,0.8836272173307445
0.9811878154443302,0.8985547711038996
0.8143312773195155,0.15582521671956592
0.1097556579338496,0.31410393053127095
0.9175247936763097,0.19577197404805707
0.8540019569522488,0.9884819868625646
0.9455489062683655,0.9317753338786307
0.8749247818753012,0.9604741285190929
0.6893209421817668,0.7784667171173741
0.1600562179477928,0.5421297261898975
0.5167332690100521,0.5931895615699704
0.8250144731685927,0.9437767720845167
0.834240830436977,0.71491166091733
0.7125765953620457,0.30106762718530056
0.20569828743426344,0.5772596896676062
0.6634073242623495,0.12448432775267779
0.43438675114481934,0.6642253903550399
0.9991540791674854,0.9945551154769439
0.13127272341315033,0.1817262263761732
0.12069987661230172,0.6279551161918223
0.3460647619728562,0.4511341364129997
0.0638486607203112,0.05530810038091442
0.6999038648724843,0.7810149309189892
0.429998086282666,0.321643474392617
0.5889739022443904,0.9808272101640589
0.4812789897971164,0.2916499782379275
0.2567166408381524,0.2382784058885855
0.5226782329872526,0.7365159181518537
0.9552155628532191,0.9753971318657004
0.057971970302399325,0.08749499720413495
0.8142023398653653,0.6190235031028688
0.6580828922772743,0.600461427081922
0.5088978040859882,0.6887292857159651
0.9511323339854566,0.9844458027837896
0.6236596973615096,0.7512886962184016
0.6668886074648759,0.8563873798225778
0.08571315604089116,0.2101973947646269
0.7994933191365068,0.8890227003469385
0.5829262780632938,0.15836188820925784
0.45405723023555367,0.565475771407224
0.28004106454557526,0.3224428528164489
0.3096790571438722,0.5623609203387678
0.4570201364914417,0.06549233132286743
0.679448328306821,0.6238772907374076
0.9179488107972706,0.9247788855704655
0.19357634602821652,0.06008888167903946
0.5040721632249471,0.2237778076962174
0.5374865464252606,0.8307908855324679
0.6259377043881965,0.7309301370101093
0.9231226416851332,0.9929879513741634
0.3080437844716218,0.2657164367633298
0.4795877031831774,0.11701539773299237
0.19708185919713483,0.1517203222647892
0.67548830966586,0.5088205739864015
0.6266123981593228,0.7958152143630415
0.2872518218173584,0.4953718534018232
0.35941517978623305,0.6531224315846735
0.3998474936824661,0.7697462822251853
0.8387435735080326,0.9523164482756703
0.27007192991431755,0.1687094336316375
0.024806753201668575,0.06303351404259805
0.2299222220358759,0.234510302986138
0.6393835898922263,0.5665064169890399
0.14909274591165278,0.5656509538315809
0.5627211014214415,0.3070464506821913
0.24693307902759376,0.3879862150421267
0.12097347265263694,0.30948546215994205
0.8956547878566644,0.4305435261107096
0.8380431098514035,0.56988016082048
0.43794333005802133,0.4192463968311954
0.936050158996898,0.23241387225303833
0.6698635482577738,0.806010886648282
0.6102191313370458,0.663322769592678
0.9348213045689667,0.9954168855095595
0.5169225146529043,0.6211314183208912
0.015524516064568025,0.06589787170593958
0.6709565327644987,0.5278745785571917
0.5470035643669355,0.6750591305809228
0.5958057960134362,0.48329026249002904
0.042334503783345405,0.035957390301950984
0.051612847846178686,0.05561412752825549
0.08432364052046157,0.11265482015032213
0.3127973732463166,0.1973011706323946
0.8365086607984923,0.9189771328320733
0.16289874600481727,0.16961593736516087
0.9577586427729241,0.8009166000063151
0.990026383622749,0.8621868589035786
0.2928439120859404,0.6273358380805611
0.8715021331241384,0.13508451019634204
0.6591753074508014,0.5839139190003031
0.13634396772329613,0.0444584777257627
0.3893212982135928,0.8606808536071949
0.2127038963612559,0.38412416254996584
0.43671809151688135,0.5026119413223915
0.3555851123520757,0.20502508484139897
0.20889381560490422,0.009435581580121309
0.37025408329112985,0.41327453669810993
0.6981693329341017,0.6933337003570632
0.8463552625272391,0.5907577058593416
0.7863547067982065,0.47336726239661137
0.5816582352043398,0.0991775029961038
0.44279445103937937,0.26999816365942253
0.789424702403554,0.6337165156361626
0.12430244588726405,0.16450591761696398
0.5096470414062176,0.6569519110565509
0.9801673188045386,0.9791439578662031
0.08603291536844032,0.0950717171256591
0.40141297275118926,0.5503271356899261
0.44134475181688215,0.06622844245612697
0.8964251007515184,0.9138429981770068
0.5859760293039279,0.8678495075111646
0.7256124964989309,0.40450938219778354
0.9351495495733277,0.5686026449684836
0.5981691747917837,0.552982790472073
0.5125102919138913,0.908738937462949
0.18970306338014042,0.1661563237759569
0.9178793606357468,0.9507971725193252
0.18467462255508607,0.27403511348507376
0.1773418040873779,0.022149869731178086
0.12327378096114962,0.05881843726279584
0.4671311007545329,0.16830699659903126
0.6649319024055222,0.9415982149955893
0.4728915231601593,0.7538335769815916
0.42825551499726333,0.400178107065581
0.09699624272980718,0.07401736892415796
0.9946041392287523,0.9811295945909692
0.17463859665582376,0.2895961620899689
0.9227801611470307,0.8542913886834884
0.8265299976593483,0.7249162032298198
0.8612128263304292,0.7854939602092382
0.6391234027891,0.7898579230862515
0.2638147983404068,0.23606323705747162
0.6224302560206116,0.6581153270066806
0.9203914114636013,0.6836415711029328
